go_id	type
http://purl.obolibrary.org/obo/GO_2000121	biological_process
http://purl.obolibrary.org/obo/GO_0006729	biological_process
http://purl.obolibrary.org/obo/GO_0051059	molecular_function
http://purl.obolibrary.org/obo/GO_1904886	biological_process
http://purl.obolibrary.org/obo/GO_0001837	biological_process
http://purl.obolibrary.org/obo/GO_0005977	biological_process
http://purl.obolibrary.org/obo/GO_0071109	biological_process
http://purl.obolibrary.org/obo/GO_2000740	biological_process
http://purl.obolibrary.org/obo/GO_1904339	biological_process
http://purl.obolibrary.org/obo/GO_0032515	biological_process
http://purl.obolibrary.org/obo/GO_0010822	unknown
http://purl.obolibrary.org/obo/GO_0150101	biological_process
http://purl.obolibrary.org/obo/GO_0046825	biological_process
http://purl.obolibrary.org/obo/GO_0040029	biological_process
http://purl.obolibrary.org/obo/GO_0010467	biological_process
http://purl.obolibrary.org/obo/GO_0031492	molecular_function
http://purl.obolibrary.org/obo/GO_0005697	cellular_component
http://purl.obolibrary.org/obo/GO_1990247	molecular_function
http://purl.obolibrary.org/obo/GO_0070034	molecular_function
http://purl.obolibrary.org/obo/GO_0070935	biological_process
http://purl.obolibrary.org/obo/GO_0061077	biological_process
http://purl.obolibrary.org/obo/GO_0042026	biological_process
http://purl.obolibrary.org/obo/GO_0099641	biological_process
http://purl.obolibrary.org/obo/GO_0001932	biological_process
http://purl.obolibrary.org/obo/GO_0006446	biological_process
http://purl.obolibrary.org/obo/GO_0098971	biological_process
http://purl.obolibrary.org/obo/GO_0042267	biological_process
http://purl.obolibrary.org/obo/GO_0043268	biological_process
http://purl.obolibrary.org/obo/GO_0030835	biological_process
http://purl.obolibrary.org/obo/GO_0031529	biological_process
http://purl.obolibrary.org/obo/GO_0005198	molecular_function
http://purl.obolibrary.org/obo/GO_0005638	cellular_component
http://purl.obolibrary.org/obo/GO_0005652	cellular_component
http://purl.obolibrary.org/obo/GO_0035861	cellular_component
http://purl.obolibrary.org/obo/GO_1990683	biological_process
http://purl.obolibrary.org/obo/GO_0031507	biological_process
http://purl.obolibrary.org/obo/GO_0007097	biological_process
http://purl.obolibrary.org/obo/GO_0051664	biological_process
http://purl.obolibrary.org/obo/GO_0007517	biological_process
http://purl.obolibrary.org/obo/GO_0032204	biological_process
http://purl.obolibrary.org/obo/GO_0047497	biological_process
http://purl.obolibrary.org/obo/GO_0070129	biological_process
http://purl.obolibrary.org/obo/GO_0030673	cellular_component
http://purl.obolibrary.org/obo/GO_0045298	cellular_component
http://purl.obolibrary.org/obo/GO_0044297	cellular_component
http://purl.obolibrary.org/obo/GO_0099077	molecular_function
http://purl.obolibrary.org/obo/GO_0003680	molecular_function
http://purl.obolibrary.org/obo/GO_1902936	molecular_function
http://purl.obolibrary.org/obo/GO_0003697	molecular_function
http://purl.obolibrary.org/obo/GO_1990416	biological_process
http://purl.obolibrary.org/obo/GO_0021954	biological_process
http://purl.obolibrary.org/obo/GO_0006475	biological_process
http://purl.obolibrary.org/obo/GO_1900452	biological_process
http://purl.obolibrary.org/obo/GO_0016072	biological_process
http://purl.obolibrary.org/obo/GO_0034063	biological_process
http://purl.obolibrary.org/obo/GO_0097418	cellular_component
http://purl.obolibrary.org/obo/GO_0036477	cellular_component
http://purl.obolibrary.org/obo/GO_0033673	biological_process
http://purl.obolibrary.org/obo/GO_1902474	biological_process
http://purl.obolibrary.org/obo/GO_0034399	cellular_component
http://purl.obolibrary.org/obo/GO_0034185	molecular_function
http://purl.obolibrary.org/obo/GO_0098930	biological_process
http://purl.obolibrary.org/obo/GO_0019896	biological_process
http://purl.obolibrary.org/obo/GO_0072386	biological_process
http://purl.obolibrary.org/obo/GO_0071813	molecular_function
http://purl.obolibrary.org/obo/GO_0099609	molecular_function
http://purl.obolibrary.org/obo/GO_1900034	biological_process
http://purl.obolibrary.org/obo/GO_0048699	biological_process
http://purl.obolibrary.org/obo/GO_0007416	biological_process
http://purl.obolibrary.org/obo/GO_1903748	biological_process
http://purl.obolibrary.org/obo/GO_0010917	biological_process
http://purl.obolibrary.org/obo/GO_0090258	biological_process
http://purl.obolibrary.org/obo/GO_0032930	biological_process
http://purl.obolibrary.org/obo/GO_1904428	biological_process
http://purl.obolibrary.org/obo/GO_1902988	biological_process
http://purl.obolibrary.org/obo/GO_0045773	biological_process
http://purl.obolibrary.org/obo/GO_1903829	biological_process
http://purl.obolibrary.org/obo/GO_0051258	biological_process
http://purl.obolibrary.org/obo/GO_0050848	biological_process
http://purl.obolibrary.org/obo/GO_0003951	molecular_function
http://purl.obolibrary.org/obo/GO_0046034	biological_process
http://purl.obolibrary.org/obo/GO_0006741	biological_process
http://purl.obolibrary.org/obo/GO_0044547	molecular_function
http://purl.obolibrary.org/obo/GO_1901838	biological_process
http://purl.obolibrary.org/obo/GO_0032993	cellular_component
http://purl.obolibrary.org/obo/GO_0043023	molecular_function
http://purl.obolibrary.org/obo/GO_0031616	cellular_component
http://purl.obolibrary.org/obo/GO_0006913	biological_process
http://purl.obolibrary.org/obo/GO_0010824	biological_process
http://purl.obolibrary.org/obo/GO_0000055	biological_process
http://purl.obolibrary.org/obo/GO_0042274	biological_process
http://purl.obolibrary.org/obo/GO_0000056	biological_process
http://purl.obolibrary.org/obo/GO_0006407	unknown
http://purl.obolibrary.org/obo/GO_0044387	biological_process
http://purl.obolibrary.org/obo/GO_0060735	biological_process
http://purl.obolibrary.org/obo/GO_0032071	biological_process
http://purl.obolibrary.org/obo/GO_0060699	biological_process
http://purl.obolibrary.org/obo/GO_0042255	biological_process
http://purl.obolibrary.org/obo/GO_1902629	biological_process
http://purl.obolibrary.org/obo/GO_0010826	biological_process
http://purl.obolibrary.org/obo/GO_1902751	biological_process
http://purl.obolibrary.org/obo/GO_0004331	molecular_function
http://purl.obolibrary.org/obo/GO_0006003	biological_process
http://purl.obolibrary.org/obo/GO_0003873	molecular_function
http://purl.obolibrary.org/obo/GO_0006000	biological_process
http://purl.obolibrary.org/obo/GO_0000164	cellular_component
http://purl.obolibrary.org/obo/GO_2001069	molecular_function
http://purl.obolibrary.org/obo/GO_0008157	molecular_function
http://purl.obolibrary.org/obo/GO_0005979	biological_process
http://purl.obolibrary.org/obo/GO_0004925	molecular_function
http://purl.obolibrary.org/obo/GO_0007171	biological_process
http://purl.obolibrary.org/obo/GO_0017046	molecular_function
http://purl.obolibrary.org/obo/GO_0007566	biological_process
http://purl.obolibrary.org/obo/GO_0006694	biological_process
http://purl.obolibrary.org/obo/GO_0016274	molecular_function
http://purl.obolibrary.org/obo/GO_0034709	cellular_component
http://purl.obolibrary.org/obo/GO_0008469	molecular_function
http://purl.obolibrary.org/obo/GO_0044020	molecular_function
http://purl.obolibrary.org/obo/GO_0035243	molecular_function
http://purl.obolibrary.org/obo/GO_0043021	molecular_function
http://purl.obolibrary.org/obo/GO_0006353	biological_process
http://purl.obolibrary.org/obo/GO_0042118	biological_process
http://purl.obolibrary.org/obo/GO_0090161	biological_process
http://purl.obolibrary.org/obo/GO_0018216	biological_process
http://purl.obolibrary.org/obo/GO_0000387	biological_process
http://purl.obolibrary.org/obo/GO_0035246	biological_process
http://purl.obolibrary.org/obo/GO_1904992	biological_process
http://purl.obolibrary.org/obo/GO_2001235	biological_process
http://purl.obolibrary.org/obo/GO_0003906	molecular_function
http://purl.obolibrary.org/obo/GO_0022627	cellular_component
http://purl.obolibrary.org/obo/GO_0071159	cellular_component
http://purl.obolibrary.org/obo/GO_0003684	molecular_function
http://purl.obolibrary.org/obo/GO_0061481	biological_process
http://purl.obolibrary.org/obo/GO_0032357	molecular_function
http://purl.obolibrary.org/obo/GO_0004520	molecular_function
http://purl.obolibrary.org/obo/GO_0097100	molecular_function
http://purl.obolibrary.org/obo/GO_0051536	molecular_function
http://purl.obolibrary.org/obo/GO_0032358	molecular_function
http://purl.obolibrary.org/obo/GO_0042104	biological_process
http://purl.obolibrary.org/obo/GO_0032743	biological_process
http://purl.obolibrary.org/obo/GO_0044390	molecular_function
http://purl.obolibrary.org/obo/GO_0006284	biological_process
http://purl.obolibrary.org/obo/GO_0045738	biological_process
http://purl.obolibrary.org/obo/GO_1905053	biological_process
http://purl.obolibrary.org/obo/GO_0032079	biological_process
http://purl.obolibrary.org/obo/GO_2001272	biological_process
http://purl.obolibrary.org/obo/GO_1902231	biological_process
http://purl.obolibrary.org/obo/GO_1904515	biological_process
http://purl.obolibrary.org/obo/GO_0044327	cellular_component
http://purl.obolibrary.org/obo/GO_2001223	biological_process
http://purl.obolibrary.org/obo/GO_1904861	biological_process
http://purl.obolibrary.org/obo/GO_1904862	biological_process
http://purl.obolibrary.org/obo/GO_0003363	biological_process
http://purl.obolibrary.org/obo/GO_0140535	cellular_component
http://purl.obolibrary.org/obo/GO_1901610	biological_process
http://purl.obolibrary.org/obo/GO_0070314	biological_process
http://purl.obolibrary.org/obo/GO_0032874	biological_process
http://purl.obolibrary.org/obo/GO_0036481	biological_process
http://purl.obolibrary.org/obo/GO_0042542	biological_process
http://purl.obolibrary.org/obo/GO_0048179	cellular_component
http://purl.obolibrary.org/obo/GO_0048185	molecular_function
http://purl.obolibrary.org/obo/GO_0016361	molecular_function
http://purl.obolibrary.org/obo/GO_0070021	cellular_component
http://purl.obolibrary.org/obo/GO_0070411	molecular_function
http://purl.obolibrary.org/obo/GO_0004675	molecular_function
http://purl.obolibrary.org/obo/GO_0050431	molecular_function
http://purl.obolibrary.org/obo/GO_0005025	molecular_function
http://purl.obolibrary.org/obo/GO_0005114	molecular_function
http://purl.obolibrary.org/obo/GO_0043062	biological_process
http://purl.obolibrary.org/obo/GO_0036446	biological_process
http://purl.obolibrary.org/obo/GO_1901203	biological_process
http://purl.obolibrary.org/obo/GO_1902462	biological_process
http://purl.obolibrary.org/obo/GO_1904018	biological_process
http://purl.obolibrary.org/obo/GO_0070723	biological_process
http://purl.obolibrary.org/obo/GO_0030970	biological_process
http://purl.obolibrary.org/obo/GO_0036513	cellular_component
http://purl.obolibrary.org/obo/GO_0030433	unknown
http://purl.obolibrary.org/obo/GO_0000502	cellular_component
http://purl.obolibrary.org/obo/GO_0034098	cellular_component
http://purl.obolibrary.org/obo/GO_1990730	cellular_component
http://purl.obolibrary.org/obo/GO_1904288	molecular_function
http://purl.obolibrary.org/obo/GO_0035800	molecular_function
http://purl.obolibrary.org/obo/GO_1903007	biological_process
http://purl.obolibrary.org/obo/GO_1903006	biological_process
http://purl.obolibrary.org/obo/GO_0031593	molecular_function
http://purl.obolibrary.org/obo/GO_0140036	molecular_function
http://purl.obolibrary.org/obo/GO_0044389	molecular_function
http://purl.obolibrary.org/obo/GO_0097352	biological_process
http://purl.obolibrary.org/obo/GO_1903843	biological_process
http://purl.obolibrary.org/obo/GO_0071218	biological_process
http://purl.obolibrary.org/obo/GO_0061857	biological_process
http://purl.obolibrary.org/obo/GO_0030968	biological_process
http://purl.obolibrary.org/obo/GO_0032510	biological_process
http://purl.obolibrary.org/obo/GO_0071712	unknown
http://purl.obolibrary.org/obo/GO_0051228	biological_process
http://purl.obolibrary.org/obo/GO_0072389	biological_process
http://purl.obolibrary.org/obo/GO_0006734	biological_process
http://purl.obolibrary.org/obo/GO_0010918	biological_process
http://purl.obolibrary.org/obo/GO_1903862	biological_process
http://purl.obolibrary.org/obo/GO_1903715	biological_process
http://purl.obolibrary.org/obo/GO_0016236	biological_process
http://purl.obolibrary.org/obo/GO_0120186	biological_process
http://purl.obolibrary.org/obo/GO_0045879	biological_process
http://purl.obolibrary.org/obo/GO_0106300	biological_process
http://purl.obolibrary.org/obo/GO_1905634	biological_process
http://purl.obolibrary.org/obo/GO_0035617	biological_process
http://purl.obolibrary.org/obo/GO_0019079	biological_process
http://purl.obolibrary.org/obo/GO_1990254	molecular_function
http://purl.obolibrary.org/obo/GO_0032967	biological_process
http://purl.obolibrary.org/obo/GO_0005642	cellular_component
http://purl.obolibrary.org/obo/GO_0005049	molecular_function
http://purl.obolibrary.org/obo/GO_0006406	biological_process
http://purl.obolibrary.org/obo/GO_0000054	biological_process
http://purl.obolibrary.org/obo/GO_0042254	biological_process
http://purl.obolibrary.org/obo/GO_0004059	molecular_function
http://purl.obolibrary.org/obo/GO_0030187	biological_process
http://purl.obolibrary.org/obo/GO_0046031	biological_process
http://purl.obolibrary.org/obo/GO_0033133	biological_process
http://purl.obolibrary.org/obo/GO_0035774	biological_process
http://purl.obolibrary.org/obo/GO_2000078	biological_process
http://purl.obolibrary.org/obo/GO_0044342	biological_process
http://purl.obolibrary.org/obo/GO_0019051	unknown
http://purl.obolibrary.org/obo/GO_0019050	unknown
http://purl.obolibrary.org/obo/GO_0071396	biological_process
http://purl.obolibrary.org/obo/GO_0050673	biological_process
http://purl.obolibrary.org/obo/GO_0097192	biological_process
http://purl.obolibrary.org/obo/GO_0008625	biological_process
http://purl.obolibrary.org/obo/GO_0045579	biological_process
http://purl.obolibrary.org/obo/GO_0006007	biological_process
http://purl.obolibrary.org/obo/GO_1902220	biological_process
http://purl.obolibrary.org/obo/GO_1905689	biological_process
http://purl.obolibrary.org/obo/GO_0031514	cellular_component
http://purl.obolibrary.org/obo/GO_0006351	biological_process
http://purl.obolibrary.org/obo/GO_0002318	biological_process
http://purl.obolibrary.org/obo/GO_0045019	biological_process
http://purl.obolibrary.org/obo/GO_0010586	biological_process
http://purl.obolibrary.org/obo/GO_0006397	biological_process
http://purl.obolibrary.org/obo/GO_0010989	biological_process
http://purl.obolibrary.org/obo/GO_0006911	biological_process
http://purl.obolibrary.org/obo/GO_0007420	biological_process
http://purl.obolibrary.org/obo/GO_0036126	cellular_component
http://purl.obolibrary.org/obo/GO_0035092	biological_process
http://purl.obolibrary.org/obo/GO_0042605	molecular_function
http://purl.obolibrary.org/obo/GO_0002486	biological_process
http://purl.obolibrary.org/obo/GO_0002476	biological_process
http://purl.obolibrary.org/obo/GO_0001916	biological_process
http://purl.obolibrary.org/obo/GO_0042612	cellular_component
http://purl.obolibrary.org/obo/GO_2000568	biological_process
http://purl.obolibrary.org/obo/GO_0032729	biological_process
http://purl.obolibrary.org/obo/GO_0005797	cellular_component
http://purl.obolibrary.org/obo/GO_0030881	molecular_function
http://purl.obolibrary.org/obo/GO_0046977	molecular_function
http://purl.obolibrary.org/obo/GO_0042270	biological_process
http://purl.obolibrary.org/obo/GO_0042824	cellular_component
http://purl.obolibrary.org/obo/GO_0019731	biological_process
http://purl.obolibrary.org/obo/GO_0050830	biological_process
http://purl.obolibrary.org/obo/GO_2000566	biological_process
http://purl.obolibrary.org/obo/GO_0036037	biological_process
http://purl.obolibrary.org/obo/GO_0062061	molecular_function
http://purl.obolibrary.org/obo/GO_0019885	biological_process
http://purl.obolibrary.org/obo/GO_0002419	biological_process
http://purl.obolibrary.org/obo/GO_0042590	biological_process
http://purl.obolibrary.org/obo/GO_0001913	biological_process
http://purl.obolibrary.org/obo/GO_0002485	biological_process
http://purl.obolibrary.org/obo/GO_0016045	biological_process
http://purl.obolibrary.org/obo/GO_0002502	biological_process
http://purl.obolibrary.org/obo/GO_2001187	biological_process
http://purl.obolibrary.org/obo/GO_0002726	biological_process
http://purl.obolibrary.org/obo/GO_0008483	molecular_function
http://purl.obolibrary.org/obo/GO_0006520	biological_process
http://purl.obolibrary.org/obo/GO_0030170	molecular_function
http://purl.obolibrary.org/obo/GO_0005254	molecular_function
http://purl.obolibrary.org/obo/GO_1902476	biological_process
http://purl.obolibrary.org/obo/GO_0015106	molecular_function
http://purl.obolibrary.org/obo/GO_0015701	biological_process
http://purl.obolibrary.org/obo/GO_1904322	biological_process
http://purl.obolibrary.org/obo/GO_0019869	molecular_function
http://purl.obolibrary.org/obo/GO_0042626	molecular_function
http://purl.obolibrary.org/obo/GO_0005260	molecular_function
http://purl.obolibrary.org/obo/GO_0106138	molecular_function
http://purl.obolibrary.org/obo/GO_0050891	biological_process
http://purl.obolibrary.org/obo/GO_0035377	biological_process
http://purl.obolibrary.org/obo/GO_1902161	biological_process
http://purl.obolibrary.org/obo/GO_1902943	biological_process
http://purl.obolibrary.org/obo/GO_0005746	cellular_component
http://purl.obolibrary.org/obo/GO_0006119	biological_process
http://purl.obolibrary.org/obo/GO_0005750	cellular_component
http://purl.obolibrary.org/obo/GO_0045333	biological_process
http://purl.obolibrary.org/obo/GO_0006122	biological_process
http://purl.obolibrary.org/obo/GO_0004623	molecular_function
http://purl.obolibrary.org/obo/GO_0047499	molecular_function
http://purl.obolibrary.org/obo/GO_0098869	biological_process
http://purl.obolibrary.org/obo/GO_0046475	biological_process
http://purl.obolibrary.org/obo/GO_0005537	molecular_function
http://purl.obolibrary.org/obo/GO_0030521	biological_process
http://purl.obolibrary.org/obo/GO_0071549	biological_process
http://purl.obolibrary.org/obo/GO_0071394	biological_process
http://purl.obolibrary.org/obo/GO_0033574	biological_process
http://purl.obolibrary.org/obo/GO_0004869	molecular_function
http://purl.obolibrary.org/obo/GO_0000159	cellular_component
http://purl.obolibrary.org/obo/GO_0072542	molecular_function
http://purl.obolibrary.org/obo/GO_0010883	biological_process
http://purl.obolibrary.org/obo/GO_1903863	biological_process
http://purl.obolibrary.org/obo/GO_0005547	molecular_function
http://purl.obolibrary.org/obo/GO_0006935	biological_process
http://purl.obolibrary.org/obo/GO_1902074	biological_process
http://purl.obolibrary.org/obo/GO_0031430	cellular_component
http://purl.obolibrary.org/obo/GO_0090219	biological_process
http://purl.obolibrary.org/obo/GO_1903077	biological_process
http://purl.obolibrary.org/obo/GO_0035307	biological_process
http://purl.obolibrary.org/obo/GO_0048468	biological_process
http://purl.obolibrary.org/obo/GO_0043570	biological_process
http://purl.obolibrary.org/obo/GO_0070602	biological_process
http://purl.obolibrary.org/obo/GO_0032423	biological_process
http://purl.obolibrary.org/obo/GO_0044773	biological_process
http://purl.obolibrary.org/obo/GO_0031573	biological_process
http://purl.obolibrary.org/obo/GO_0042176	biological_process
http://purl.obolibrary.org/obo/GO_0062063	molecular_function
http://purl.obolibrary.org/obo/GO_0032053	biological_process
http://purl.obolibrary.org/obo/GO_0120316	biological_process
http://purl.obolibrary.org/obo/GO_0007281	biological_process
http://purl.obolibrary.org/obo/GO_0019827	biological_process
http://purl.obolibrary.org/obo/GO_0001556	biological_process
http://purl.obolibrary.org/obo/GO_0006672	biological_process
http://purl.obolibrary.org/obo/GO_0042532	biological_process
http://purl.obolibrary.org/obo/GO_0006275	biological_process
http://purl.obolibrary.org/obo/GO_0019932	unknown
http://purl.obolibrary.org/obo/GO_0035970	biological_process
http://purl.obolibrary.org/obo/GO_0010719	biological_process
http://purl.obolibrary.org/obo/GO_0070262	biological_process
http://purl.obolibrary.org/obo/GO_0000775	cellular_component
http://purl.obolibrary.org/obo/GO_1990405	molecular_function
http://purl.obolibrary.org/obo/GO_0060561	biological_process
http://purl.obolibrary.org/obo/GO_2001241	biological_process
http://purl.obolibrary.org/obo/GO_0000779	cellular_component
http://purl.obolibrary.org/obo/GO_0008608	biological_process
http://purl.obolibrary.org/obo/GO_0045132	biological_process
http://purl.obolibrary.org/obo/GO_0071962	biological_process
http://purl.obolibrary.org/obo/GO_0043517	biological_process
http://purl.obolibrary.org/obo/GO_0090311	biological_process
http://purl.obolibrary.org/obo/GO_0010801	biological_process
http://purl.obolibrary.org/obo/GO_0060979	biological_process
http://purl.obolibrary.org/obo/GO_0051388	biological_process
http://purl.obolibrary.org/obo/GO_0031952	biological_process
http://purl.obolibrary.org/obo/GO_0010469	biological_process
http://purl.obolibrary.org/obo/GO_0048188	cellular_component
http://purl.obolibrary.org/obo/GO_0033391	cellular_component
http://purl.obolibrary.org/obo/GO_1990513	cellular_component
http://purl.obolibrary.org/obo/GO_0031490	molecular_function
http://purl.obolibrary.org/obo/GO_0070888	molecular_function
http://purl.obolibrary.org/obo/GO_0004402	molecular_function
http://purl.obolibrary.org/obo/GO_0042752	biological_process
http://purl.obolibrary.org/obo/GO_2000323	biological_process
http://purl.obolibrary.org/obo/GO_0042753	biological_process
http://purl.obolibrary.org/obo/GO_2000074	biological_process
http://purl.obolibrary.org/obo/GO_0038187	molecular_function
http://purl.obolibrary.org/obo/GO_0045335	cellular_component
http://purl.obolibrary.org/obo/GO_0002221	biological_process
http://purl.obolibrary.org/obo/GO_0032500	molecular_function
http://purl.obolibrary.org/obo/GO_0032495	biological_process
http://purl.obolibrary.org/obo/GO_0042834	molecular_function
http://purl.obolibrary.org/obo/GO_0006952	biological_process
http://purl.obolibrary.org/obo/GO_0009595	biological_process
http://purl.obolibrary.org/obo/GO_0032498	biological_process
http://purl.obolibrary.org/obo/GO_0030277	biological_process
http://purl.obolibrary.org/obo/GO_0050871	biological_process
http://purl.obolibrary.org/obo/GO_0002720	biological_process
http://purl.obolibrary.org/obo/GO_1900017	biological_process
http://purl.obolibrary.org/obo/GO_0032740	biological_process
http://purl.obolibrary.org/obo/GO_0002830	biological_process
http://purl.obolibrary.org/obo/GO_0050727	biological_process
http://purl.obolibrary.org/obo/GO_0030218	biological_process
http://purl.obolibrary.org/obo/GO_0051988	biological_process
http://purl.obolibrary.org/obo/GO_0008272	biological_process
http://purl.obolibrary.org/obo/GO_0030660	cellular_component
http://purl.obolibrary.org/obo/GO_0016409	molecular_function
http://purl.obolibrary.org/obo/GO_0018345	biological_process
http://purl.obolibrary.org/obo/GO_0019706	molecular_function
http://purl.obolibrary.org/obo/GO_0042953	biological_process
http://purl.obolibrary.org/obo/GO_0008097	molecular_function
http://purl.obolibrary.org/obo/GO_0016874	molecular_function
http://purl.obolibrary.org/obo/GO_0061663	molecular_function
http://purl.obolibrary.org/obo/GO_0043518	biological_process
http://purl.obolibrary.org/obo/GO_1901797	biological_process
http://purl.obolibrary.org/obo/GO_0007143	biological_process
http://purl.obolibrary.org/obo/GO_0051232	biological_process
http://purl.obolibrary.org/obo/GO_0051306	biological_process
http://purl.obolibrary.org/obo/GO_1903538	biological_process
http://purl.obolibrary.org/obo/GO_0043029	biological_process
http://purl.obolibrary.org/obo/GO_0043186	cellular_component
http://purl.obolibrary.org/obo/GO_0017151	molecular_function
http://purl.obolibrary.org/obo/GO_0098534	biological_process
http://purl.obolibrary.org/obo/GO_0040028	biological_process
http://purl.obolibrary.org/obo/GO_0090443	cellular_component
http://purl.obolibrary.org/obo/GO_0045752	biological_process
http://purl.obolibrary.org/obo/GO_0007168	biological_process
http://purl.obolibrary.org/obo/GO_0010761	biological_process
http://purl.obolibrary.org/obo/GO_0043325	molecular_function
http://purl.obolibrary.org/obo/GO_0030235	molecular_function
http://purl.obolibrary.org/obo/GO_0045429	biological_process
http://purl.obolibrary.org/obo/GO_0034405	biological_process
http://purl.obolibrary.org/obo/GO_0099104	molecular_function
http://purl.obolibrary.org/obo/GO_0070848	biological_process
http://purl.obolibrary.org/obo/GO_0150033	biological_process
http://purl.obolibrary.org/obo/GO_0046889	biological_process
http://purl.obolibrary.org/obo/GO_0006924	biological_process
http://purl.obolibrary.org/obo/GO_0007249	biological_process
http://purl.obolibrary.org/obo/GO_1903721	biological_process
http://purl.obolibrary.org/obo/GO_0060644	biological_process
http://purl.obolibrary.org/obo/GO_0140052	biological_process
http://purl.obolibrary.org/obo/GO_2000402	biological_process
http://purl.obolibrary.org/obo/GO_0072655	biological_process
http://purl.obolibrary.org/obo/GO_0072656	biological_process
http://purl.obolibrary.org/obo/GO_0035655	biological_process
http://purl.obolibrary.org/obo/GO_0048661	biological_process
http://purl.obolibrary.org/obo/GO_0010951	biological_process
http://purl.obolibrary.org/obo/GO_0045861	biological_process
http://purl.obolibrary.org/obo/GO_0160049	biological_process
http://purl.obolibrary.org/obo/GO_2001240	biological_process
http://purl.obolibrary.org/obo/GO_0031999	biological_process
http://purl.obolibrary.org/obo/GO_1902176	biological_process
http://purl.obolibrary.org/obo/GO_0003376	biological_process
http://purl.obolibrary.org/obo/GO_1905552	biological_process
http://purl.obolibrary.org/obo/GO_0110002	biological_process
http://purl.obolibrary.org/obo/GO_0019049	biological_process
http://purl.obolibrary.org/obo/GO_0000045	biological_process
http://purl.obolibrary.org/obo/GO_0098780	biological_process
http://purl.obolibrary.org/obo/GO_1904544	biological_process
http://purl.obolibrary.org/obo/GO_0048041	biological_process
http://purl.obolibrary.org/obo/GO_1905833	biological_process
http://purl.obolibrary.org/obo/GO_2000394	biological_process
http://purl.obolibrary.org/obo/GO_0032133	cellular_component
http://purl.obolibrary.org/obo/GO_0062033	biological_process
http://purl.obolibrary.org/obo/GO_0002903	biological_process
http://purl.obolibrary.org/obo/GO_0016570	unknown
http://purl.obolibrary.org/obo/GO_0044839	biological_process
http://purl.obolibrary.org/obo/GO_1902425	biological_process
http://purl.obolibrary.org/obo/GO_0090267	biological_process
http://purl.obolibrary.org/obo/GO_1901970	biological_process
http://purl.obolibrary.org/obo/GO_1905116	biological_process
http://purl.obolibrary.org/obo/GO_0034501	biological_process
http://purl.obolibrary.org/obo/GO_0007051	biological_process
http://purl.obolibrary.org/obo/GO_0044772	biological_process
http://purl.obolibrary.org/obo/GO_0004864	molecular_function
http://purl.obolibrary.org/obo/GO_0045835	biological_process
http://purl.obolibrary.org/obo/GO_0010948	biological_process
http://purl.obolibrary.org/obo/GO_0005801	cellular_component
http://purl.obolibrary.org/obo/GO_0000137	cellular_component
http://purl.obolibrary.org/obo/GO_0032580	cellular_component
http://purl.obolibrary.org/obo/GO_0008970	molecular_function
http://purl.obolibrary.org/obo/GO_0070292	biological_process
http://purl.obolibrary.org/obo/GO_0006644	biological_process
http://purl.obolibrary.org/obo/GO_0000724	biological_process
http://purl.obolibrary.org/obo/GO_0030289	cellular_component
http://purl.obolibrary.org/obo/GO_0016791	molecular_function
http://purl.obolibrary.org/obo/GO_1904550	biological_process
http://purl.obolibrary.org/obo/GO_0000979	molecular_function
http://purl.obolibrary.org/obo/GO_0099527	biological_process
http://purl.obolibrary.org/obo/GO_0035525	cellular_component
http://purl.obolibrary.org/obo/GO_0042805	molecular_function
http://purl.obolibrary.org/obo/GO_0042277	molecular_function
http://purl.obolibrary.org/obo/GO_0042301	molecular_function
http://purl.obolibrary.org/obo/GO_1904385	biological_process
http://purl.obolibrary.org/obo/GO_0071354	biological_process
http://purl.obolibrary.org/obo/GO_2000630	biological_process
http://purl.obolibrary.org/obo/GO_0071223	biological_process
http://purl.obolibrary.org/obo/GO_0071224	biological_process
http://purl.obolibrary.org/obo/GO_0002357	biological_process
http://purl.obolibrary.org/obo/GO_0070498	biological_process
http://purl.obolibrary.org/obo/GO_0038161	biological_process
http://purl.obolibrary.org/obo/GO_1902894	biological_process
http://purl.obolibrary.org/obo/GO_0038084	biological_process
http://purl.obolibrary.org/obo/GO_0007218	biological_process
http://purl.obolibrary.org/obo/GO_1904996	biological_process
http://purl.obolibrary.org/obo/GO_0010575	biological_process
http://purl.obolibrary.org/obo/GO_0010224	biological_process
http://purl.obolibrary.org/obo/GO_0034142	biological_process
http://purl.obolibrary.org/obo/GO_0070016	molecular_function
http://purl.obolibrary.org/obo/GO_0030331	molecular_function
http://purl.obolibrary.org/obo/GO_0070830	biological_process
http://purl.obolibrary.org/obo/GO_0004791	molecular_function
http://purl.obolibrary.org/obo/GO_0072359	biological_process
http://purl.obolibrary.org/obo/GO_0050811	molecular_function
http://purl.obolibrary.org/obo/GO_1904539	biological_process
http://purl.obolibrary.org/obo/GO_1904540	biological_process
http://purl.obolibrary.org/obo/GO_0031755	molecular_function
http://purl.obolibrary.org/obo/GO_0017022	molecular_function
http://purl.obolibrary.org/obo/GO_0090141	biological_process
http://purl.obolibrary.org/obo/GO_0051665	biological_process
http://purl.obolibrary.org/obo/GO_0017157	biological_process
http://purl.obolibrary.org/obo/GO_0045742	biological_process
http://purl.obolibrary.org/obo/GO_0005042	molecular_function
http://purl.obolibrary.org/obo/GO_0033564	biological_process
http://purl.obolibrary.org/obo/GO_0007447	biological_process
